ProductID,Product_name,Month,Stock_level
P036,Product 036,2024-01-01,93
P037,Product 037,2024-01-01,0
P038,Product 038,2024-01-01,226
P039,Product 039,2024-01-01,166
P040,Product 040,2024-01-01,118
P041,Product 041,2024-01-01,45
P042,Product 042,2024-01-01,168
P043,Product 043,2024-01-01,325
P044,Product 044,2024-01-01,71
P045,Product 045,2024-01-01,160
P046,Product 046,2024-01-01,182
P047,Product 047,2024-01-01,424
P048,Product 048,2024-01-01,292
P049,Product 049,2024-01-01,483
P050,Product 050,2024-01-01,146
P051,Product 051,2024-01-01,20
P052,Product 052,2024-01-01,400
P053,Product 053,2024-01-01,76
P054,Product 054,2024-01-01,180
P055,Product 055,2024-01-01,225
P056,Product 056,2024-01-01,438
P057,Product 057,2024-01-01,174
P058,Product 058,2024-01-01,346
P059,Product 059,2024-01-01,254
P060,Product 060,2024-01-01,713
P061,Product 061,2024-01-01,68
P062,Product 062,2024-01-01,121
P063,Product 063,2024-01-01,268
P064,Product 064,2024-01-01,115
P065,Product 065,2024-01-01,327
P066,Product 066,2024-01-01,1215
P067,Product 067,2024-01-01,229
P068,Product 068,2024-01-01,217
P069,Product 069,2024-01-01,498
P070,Product 070,2024-01-01,516
P071,Product 071,2024-01-01,217
P072,Product 072,2024-01-01,494
P073,Product 073,2024-01-01,253
P074,Product 074,2024-01-01,134
P075,Product 075,2024-01-01,129
P076,Product 076,2024-01-01,184
P077,Product 077,2024-01-01,68
P078,Product 078,2024-01-01,109
P079,Product 079,2024-01-01,88
P080,Product 080,2024-01-01,141
P081,Product 081,2024-01-01,0
P082,Product 082,2024-01-01,388
P083,Product 083,2024-01-01,96
P084,Product 084,2024-01-01,1278
P085,Product 085,2024-01-01,65
P086,Product 086,2024-01-01,912
P087,Product 087,2024-01-01,710
P088,Product 088,2024-01-01,169
P089,Product 089,2024-01-01,65
P090,Product 090,2024-01-01,58
P091,Product 091,2024-01-01,429
P092,Product 092,2024-01-01,372
P093,Product 093,2024-01-01,169
P094,Product 094,2024-01-01,277
P095,Product 095,2024-01-01,223
P096,Product 096,2024-01-01,217
P097,Product 097,2024-01-01,176
P098,Product 098,2024-01-01,247
P099,Product 099,2024-01-01,227
P100,Product 100,2024-01-01,122
P101,Product 101,2024-01-01,146
P102,Product 102,2024-01-01,814
P103,Product 103,2024-01-01,292
P104,Product 104,2024-01-01,166
P105,Product 105,2024-01-01,45
P106,Product 106,2024-01-01,357
P107,Product 107,2024-01-01,153
P108,Product 108,2024-01-01,238
P109,Product 109,2024-01-01,230
P110,Product 110,2024-01-01,163
P111,Product 111,2024-01-01,663
P112,Product 112,2024-01-01,382
P113,Product 113,2024-01-01,55
P114,Product 114,2024-01-01,316
P115,Product 115,2024-01-01,374
P116,Product 116,2024-01-01,148
P117,Product 117,2024-01-01,241
P118,Product 118,2024-01-01,387
P119,Product 119,2024-01-01,20
P120,Product 120,2024-01-01,78
P121,Product 121,2024-01-01,384
P122,Product 122,2024-01-01,142
P123,Product 123,2024-01-01,145
P124,Product 124,2024-01-01,388
P125,Product 125,2024-01-01,831
P126,Product 126,2024-01-01,227
P127,Product 127,2024-01-01,212
P128,Product 128,2024-01-01,628
P129,Product 129,2024-01-01,164
P130,Product 130,2024-01-01,79
P131,Product 131,2024-01-01,18
P132,Product 132,2024-01-01,175
P133,Product 133,2024-01-01,703
P134,Product 134,2024-01-01,100
P135,Product 135,2024-01-01,541
P136,Product 136,2024-01-01,84
P137,Product 137,2024-01-01,456
P138,Product 138,2024-01-01,1046
P139,Product 139,2024-01-01,101
P140,Product 140,2024-01-01,67
P141,Product 141,2024-01-01,138
P142,Product 142,2024-01-01,159
P143,Product 143,2024-01-01,535
P144,Product 144,2024-01-01,366
P145,Product 145,2024-01-01,74
P146,Product 146,2024-01-01,2
P147,Product 147,2024-01-01,340
P148,Product 148,2024-01-01,249
P149,Product 149,2024-01-01,340
P150,Product 150,2024-01-01,246
P151,Product 151,2024-01-01,285
P152,Product 152,2024-01-01,68
P153,Product 153,2024-01-01,556
P154,Product 154,2024-01-01,122
P155,Product 155,2024-01-01,341
P156,Product 156,2024-01-01,38
P157,Product 157,2024-01-01,131
P158,Product 158,2024-01-01,74
P159,Product 159,2024-01-01,89
P160,Product 160,2024-01-01,105
P161,Product 161,2024-01-01,142
P162,Product 162,2024-01-01,142
P163,Product 163,2024-01-01,339
P164,Product 164,2024-01-01,773
P165,Product 165,2024-01-01,60
P166,Product 166,2024-01-01,401
P167,Product 167,2024-01-01,127
P168,Product 168,2024-01-01,443
P169,Product 169,2024-01-01,337
P170,Product 170,2024-01-01,49
P171,Product 171,2024-01-01,452
P172,Product 172,2024-01-01,136
P173,Product 173,2024-01-01,991
P174,Product 174,2024-01-01,350
P175,Product 175,2024-01-01,55
P176,Product 176,2024-01-01,30
P177,Product 177,2024-01-01,1271
P178,Product 178,2024-01-01,173
P179,Product 179,2024-01-01,232
P180,Product 180,2024-01-01,65
P181,Product 181,2024-01-01,378
P182,Product 182,2024-01-01,324
P183,Product 183,2024-01-01,85
P184,Product 184,2024-01-01,464
P185,Product 185,2024-01-01,384
P186,Product 186,2024-01-01,129
P187,Product 187,2024-01-01,155
P188,Product 188,2024-01-01,654
P189,Product 189,2024-01-01,2595
P190,Product 190,2024-01-01,321
P191,Product 191,2024-01-01,153
P192,Product 192,2024-01-01,637
P193,Product 193,2024-01-01,186
P194,Product 194,2024-01-01,0
P195,Product 195,2024-01-01,38
P196,Product 196,2024-01-01,74
P197,Product 197,2024-01-01,295
P198,Product 198,2024-01-01,69
P199,Product 199,2024-01-01,306
P200,Product 200,2024-01-01,78
P201,Product 201,2024-01-01,372
P202,Product 202,2024-01-01,377
P203,Product 203,2024-01-01,266
P204,Product 204,2024-01-01,293
P205,Product 205,2024-01-01,342
P206,Product 206,2024-01-01,65
P207,Product 207,2024-01-01,395
P208,Product 208,2024-01-01,88
P209,Product 209,2024-01-01,300
P210,Product 210,2024-01-01,414
P211,Product 211,2024-01-01,461
P212,Product 212,2024-01-01,11
P213,Product 213,2024-01-01,127
P214,Product 214,2024-01-01,55
P215,Product 215,2024-01-01,100
P216,Product 216,2024-01-01,237
P217,Product 217,2024-01-01,136
P218,Product 218,2024-01-01,104
P219,Product 219,2024-01-01,307
P220,Product 220,2024-01-01,496
P221,Product 221,2024-01-01,699
P222,Product 222,2024-01-01,255
P223,Product 223,2024-01-01,77
P224,Product 224,2024-01-01,42
P225,Product 225,2024-01-01,30
P226,Product 226,2024-01-01,232
P227,Product 227,2024-01-01,132
P228,Product 228,2024-01-01,1501
P229,Product 229,2024-01-01,46
P230,Product 230,2024-01-01,137
P231,Product 231,2024-01-01,130
P232,Product 232,2024-01-01,214
P233,Product 233,2024-01-01,140
P234,Product 234,2024-01-01,95
P235,Product 235,2024-01-01,551
P236,Product 236,2024-01-01,156
P237,Product 237,2024-01-01,172
P238,Product 238,2024-01-01,91
P239,Product 239,2024-01-01,636
P240,Product 240,2024-01-01,105
P241,Product 241,2024-01-01,338
P242,Product 242,2024-01-01,692
P243,Product 243,2024-01-01,292
P244,Product 244,2024-01-01,82
P245,Product 245,2024-01-01,54
P246,Product 246,2024-01-01,407
P247,Product 247,2024-01-01,630
P248,Product 248,2024-01-01,76
P249,Product 249,2024-01-01,627
P250,Product 250,2024-01-01,99
P001,Product 001,2024-02-01,143
P002,Product 002,2024-02-01,32
P003,Product 003,2024-02-01,76
P004,Product 004,2024-02-01,454
P005,Product 005,2024-02-01,32
P006,Product 006,2024-02-01,78
P007,Product 007,2024-02-01,608
P008,Product 008,2024-02-01,807
P009,Product 009,2024-02-01,168
P010,Product 010,2024-02-01,111
P011,Product 011,2024-02-01,421
P012,Product 012,2024-02-01,552
P013,Product 013,2024-02-01,0
P014,Product 014,2024-02-01,20
P015,Product 015,2024-02-01,196
P016,Product 016,2024-02-01,188
P017,Product 017,2024-02-01,75
P018,Product 018,2024-02-01,15
P019,Product 019,2024-02-01,80
P020,Product 020,2024-02-01,808
P021,Product 021,2024-02-01,18
P022,Product 022,2024-02-01,79
P023,Product 023,2024-02-01,70
P024,Product 024,2024-02-01,81
P025,Product 025,2024-02-01,82
P026,Product 026,2024-02-01,106
P027,Product 027,2024-02-01,359
P028,Product 028,2024-02-01,503
P029,Product 029,2024-02-01,50
P030,Product 030,2024-02-01,61
P031,Product 031,2024-02-01,465
P032,Product 032,2024-02-01,74
P033,Product 033,2024-02-01,212
P034,Product 034,2024-02-01,462
P035,Product 035,2024-02-01,7
P036,Product 036,2024-02-01,69
P037,Product 037,2024-02-01,1204
P038,Product 038,2024-02-01,0
P039,Product 039,2024-02-01,41
P040,Product 040,2024-02-01,78
P041,Product 041,2024-02-01,253
P042,Product 042,2024-02-01,62
P043,Product 043,2024-02-01,218
P044,Product 044,2024-02-01,1153
P045,Product 045,2024-02-01,118
P046,Product 046,2024-02-01,121
P047,Product 047,2024-02-01,0
P048,Product 048,2024-02-01,232
P049,Product 049,2024-02-01,402
P050,Product 050,2024-02-01,111
P051,Product 051,2024-02-01,210
P052,Product 052,2024-02-01,341
P053,Product 053,2024-02-01,26
P054,Product 054,2024-02-01,108
P055,Product 055,2024-02-01,158
P056,Product 056,2024-02-01,190
P057,Product 057,2024-02-01,98
P058,Product 058,2024-02-01,226
P059,Product 059,2024-02-01,170
P060,Product 060,2024-02-01,570
P061,Product 061,2024-02-01,40
P062,Product 062,2024-02-01,67
P063,Product 063,2024-02-01,132
P064,Product 064,2024-02-01,53
P065,Product 065,2024-02-01,243
P066,Product 066,2024-02-01,1122
P067,Product 067,2024-02-01,132
P068,Product 068,2024-02-01,0
P069,Product 069,2024-02-01,387
P070,Product 070,2024-02-01,361
P071,Product 071,2024-02-01,86
P072,Product 072,2024-02-01,388
P073,Product 073,2024-02-01,198
P074,Product 074,2024-02-01,67
P075,Product 075,2024-02-01,89
P076,Product 076,2024-02-01,89
P077,Product 077,2024-02-01,44
P078,Product 078,2024-02-01,73
P079,Product 079,2024-02-01,37
P080,Product 080,2024-02-01,100
P081,Product 081,2024-02-01,190
P082,Product 082,2024-02-01,298
P083,Product 083,2024-02-01,836
P084,Product 084,2024-02-01,1086
P085,Product 085,2024-02-01,1244
P086,Product 086,2024-02-01,807
P087,Product 087,2024-02-01,451
P088,Product 088,2024-02-01,109
P089,Product 089,2024-02-01,25
P090,Product 090,2024-02-01,1
P091,Product 091,2024-02-01,377
P092,Product 092,2024-02-01,317
P093,Product 093,2024-02-01,121
P094,Product 094,2024-02-01,182
P095,Product 095,2024-02-01,146
P096,Product 096,2024-02-01,168
P097,Product 097,2024-02-01,85
P098,Product 098,2024-02-01,180
P099,Product 099,2024-02-01,157
P100,Product 100,2024-02-01,43
P101,Product 101,2024-02-01,91
P102,Product 102,2024-02-01,706
P103,Product 103,2024-02-01,158
P104,Product 104,2024-02-01,772
P105,Product 105,2024-02-01,259
P106,Product 106,2024-02-01,306
P107,Product 107,2024-02-01,126
P108,Product 108,2024-02-01,184
P109,Product 109,2024-02-01,108
P110,Product 110,2024-02-01,96
P111,Product 111,2024-02-01,495
P112,Product 112,2024-02-01,342
P113,Product 113,2024-02-01,11
P114,Product 114,2024-02-01,208
P115,Product 115,2024-02-01,302
P116,Product 116,2024-02-01,56
P117,Product 117,2024-02-01,173
P118,Product 118,2024-02-01,286
P119,Product 119,2024-02-01,194
P120,Product 120,2024-02-01,24
P121,Product 121,2024-02-01,315
P122,Product 122,2024-02-01,92
P123,Product 123,2024-02-01,98
P124,Product 124,2024-02-01,304
P125,Product 125,2024-02-01,749
P126,Product 126,2024-02-01,179
P127,Product 127,2024-02-01,0
P128,Product 128,2024-02-01,518
P129,Product 129,2024-02-01,68
P130,Product 130,2024-02-01,55
P131,Product 131,2024-02-01,487
P132,Product 132,2024-02-01,114
P133,Product 133,2024-02-01,556
P134,Product 134,2024-02-01,1644
P135,Product 135,2024-02-01,335
P136,Product 136,2024-02-01,542
P137,Product 137,2024-02-01,392
P138,Product 138,2024-02-01,942
P139,Product 139,2024-02-01,68
P140,Product 140,2024-02-01,38
P141,Product 141,2024-02-01,94
P142,Product 142,2024-02-01,40
P143,Product 143,2024-02-01,450
P144,Product 144,2024-02-01,203
P145,Product 145,2024-02-01,45
P146,Product 146,2024-02-01,180
P147,Product 147,2024-02-01,282
P148,Product 148,2024-02-01,134
P149,Product 149,2024-02-01,283
P150,Product 150,2024-02-01,199
P151,Product 151,2024-02-01,227
P152,Product 152,2024-02-01,37
P153,Product 153,2024-02-01,431
P154,Product 154,2024-02-01,69
P155,Product 155,2024-02-01,218
P156,Product 156,2024-02-01,308
P157,Product 157,2024-02-01,4
P158,Product 158,2024-02-01,380
P159,Product 159,2024-02-01,6
P160,Product 160,2024-02-01,23
P161,Product 161,2024-02-01,112
P162,Product 162,2024-02-01,65
P163,Product 163,2024-02-01,68
P164,Product 164,2024-02-01,626
P165,Product 165,2024-02-01,37
P166,Product 166,2024-02-01,304
P167,Product 167,2024-02-01,49
P168,Product 168,2024-02-01,300
P169,Product 169,2024-02-01,271
P170,Product 170,2024-02-01,443
P171,Product 171,2024-02-01,307
P172,Product 172,2024-02-01,65
P173,Product 173,2024-02-01,694
P174,Product 174,2024-02-01,246
P175,Product 175,2024-02-01,0
P176,Product 176,2024-02-01,387
P177,Product 177,2024-02-01,982
P178,Product 178,2024-02-01,79
P179,Product 179,2024-02-01,187
P180,Product 180,2024-02-01,37
P181,Product 181,2024-02-01,291
P182,Product 182,2024-02-01,243
P183,Product 183,2024-02-01,43
P184,Product 184,2024-02-01,374
P185,Product 185,2024-02-01,306
P186,Product 186,2024-02-01,101
P187,Product 187,2024-02-01,49
P188,Product 188,2024-02-01,498
P189,Product 189,2024-02-01,2173
P190,Product 190,2024-02-01,236
P191,Product 191,2024-02-01,84
P192,Product 192,2024-02-01,452
P193,Product 193,2024-02-01,156
P194,Product 194,2024-02-01,497
P195,Product 195,2024-02-01,308
P196,Product 196,2024-02-01,45
P197,Product 197,2024-02-01,163
P198,Product 198,2024-02-01,33
P199,Product 199,2024-02-01,180
P200,Product 200,2024-02-01,25
P201,Product 201,2024-02-01,288
P202,Product 202,2024-02-01,318
P203,Product 203,2024-02-01,134
P204,Product 204,2024-02-01,172
P205,Product 205,2024-02-01,71
P206,Product 206,2024-02-01,25
P207,Product 207,2024-02-01,321
P208,Product 208,2024-02-01,8
P209,Product 209,2024-02-01,219
P210,Product 210,2024-02-01,184
P211,Product 211,2024-02-01,363
P212,Product 212,2024-02-01,249
P213,Product 213,2024-02-01,29
P214,Product 214,2024-02-01,0
P215,Product 215,2024-02-01,58
P216,Product 216,2024-02-01,120
P217,Product 217,2024-02-01,92
P218,Product 218,2024-02-01,28
P219,Product 219,2024-02-01,253
P220,Product 220,2024-02-01,409
P221,Product 221,2024-02-01,597
P222,Product 222,2024-02-01,191
P223,Product 223,2024-02-01,14
P224,Product 224,2024-02-01,0
P225,Product 225,2024-02-01,230
P226,Product 226,2024-02-01,186
P227,Product 227,2024-02-01,62
P228,Product 228,2024-02-01,1326
P229,Product 229,2024-02-01,287
P230,Product 230,2024-02-01,83
P231,Product 231,2024-02-01,101
P232,Product 232,2024-02-01,127
P233,Product 233,2024-02-01,110
P234,Product 234,2024-02-01,57
P235,Product 235,2024-02-01,407
P236,Product 236,2024-02-01,131
P237,Product 237,2024-02-01,92
P238,Product 238,2024-02-01,1019
P239,Product 239,2024-02-01,81
P240,Product 240,2024-02-01,68
P241,Product 241,2024-02-01,280
P242,Product 242,2024-02-01,135
P243,Product 243,2024-02-01,292
P244,Product 244,2024-02-01,33
P245,Product 245,2024-02-01,8
P246,Product 246,2024-02-01,386
P247,Product 247,2024-02-01,555
P248,Product 248,2024-02-01,608
P249,Product 249,2024-02-01,541
P250,Product 250,2024-02-01,61
P001,Product 001,2024-03-01,99
P002,Product 002,2024-03-01,4
P003,Product 003,2024-03-01,306
P004,Product 004,2024-03-01,321
P005,Product 005,2024-03-01,155
P006,Product 006,2024-03-01,20
P007,Product 007,2024-03-01,528
P008,Product 008,2024-03-01,570
P009,Product 009,2024-03-01,89
P010,Product 010,2024-03-01,37
P011,Product 011,2024-03-01,374
P012,Product 012,2024-03-01,460
P013,Product 013,2024-03-01,941
P014,Product 014,2024-03-01,167
P015,Product 015,2024-03-01,98
P016,Product 016,2024-03-01,131
P017,Product 017,2024-03-01,34
P018,Product 018,2024-03-01,146
P019,Product 019,2024-03-01,43
P020,Product 020,2024-03-01,659
P021,Product 021,2024-03-01,216
P022,Product 022,2024-03-01,43
P023,Product 023,2024-03-01,19
P024,Product 024,2024-03-01,33
P025,Product 025,2024-03-01,23
P026,Product 026,2024-03-01,753
P027,Product 027,2024-03-01,308
P028,Product 028,2024-03-01,434
P029,Product 029,2024-03-01,11
P030,Product 030,2024-03-01,642
P031,Product 031,2024-03-01,392
P032,Product 032,2024-03-01,34
P033,Product 033,2024-03-01,105
P034,Product 034,2024-03-01,305
P035,Product 035,2024-03-01,523
P036,Product 036,2024-03-01,42
P037,Product 037,2024-03-01,1068
P038,Product 038,2024-03-01,1147
P039,Product 039,2024-03-01,978
P040,Product 040,2024-03-01,14
P041,Product 041,2024-03-01,205
P042,Product 042,2024-03-01,624
P043,Product 043,2024-03-01,87
P044,Product 044,2024-03-01,1082
P045,Product 045,2024-03-01,85
P046,Product 046,2024-03-01,37
P047,Product 047,2024-03-01,1223
P048,Product 048,2024-03-01,227
P049,Product 049,2024-03-01,336
P050,Product 050,2024-03-01,78
P051,Product 051,2024-03-01,190
P052,Product 052,2024-03-01,298
P053,Product 053,2024-03-01,256
P054,Product 054,2024-03-01,30
P055,Product 055,2024-03-01,99
P056,Product 056,2024-03-01,1164
P057,Product 057,2024-03-01,24
P058,Product 058,2024-03-01,98
P059,Product 059,2024-03-01,91
P060,Product 060,2024-03-01,424
P061,Product 061,2024-03-01,7
P062,Product 062,2024-03-01,16
P063,Product 063,2024-03-01,978
P064,Product 064,2024-03-01,457
P065,Product 065,2024-03-01,131
P066,Product 066,2024-03-01,1014
P067,Product 067,2024-03-01,473
P068,Product 068,2024-03-01,755
P069,Product 069,2024-03-01,277
P070,Product 070,2024-03-01,219
P071,Product 071,2024-03-01,607
P072,Product 072,2024-03-01,265
P073,Product 073,2024-03-01,105
P074,Product 074,2024-03-01,306
P075,Product 075,2024-03-01,36
P076,Product 076,2024-03-01,0
P077,Product 077,2024-03-01,11
P078,Product 078,2024-03-01,0
P079,Product 079,2024-03-01,340
P080,Product 080,2024-03-01,46
P081,Product 081,2024-03-01,158
P082,Product 082,2024-03-01,160
P083,Product 083,2024-03-01,737
P084,Product 084,2024-03-01,942
P085,Product 085,2024-03-01,1129
P086,Product 086,2024-03-01,678
P087,Product 087,2024-03-01,207
P088,Product 088,2024-03-01,64
P089,Product 089,2024-03-01,147
P090,Product 090,2024-03-01,229
